household_key,recency,frequency,monetary,avg_basket,active_days,tenure_days,purchase_rate,avg_items_per_basket,max_items_per_basket,trips_morning,trips_afternoon,trips_evening,unique_stores_visited,top_store_share,coupons_redeemed,coupon_redemption_rate,was_targeted_by_campaign,pct_spend_on_discount,private_label_ratio,top_department,dept_diversity,commodity_diversity,unique_products,return_rate,last_purchase_day,churned,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,has_demographics,recency_log,frequency_log,monetary_log,avg_basket_log,purchase_rate_log,avg_items_per_basket_log,coupon_redemption_rate_log,cluster,segment_name
1401,0,47,536.79,11.421063829787231,44,542,0.0867158671586715,585.0,14448.0,11,22,14,5,0.8936170212765957,0.0,0.0,0,0.2791862494964415,0.5610687022900763,GROCERY,10,78,200,0.0192307692307692,683,0,,,,,,,,0,0.0,3.871201010907891,6.287468149388925,2.5193937274094305,0.0831601822119404,6.373319789577012,0.0,1,Churn Risk
1402,0,151,2203.72,14.594172185430466,142,560,0.2696428571428571,362.9933774834437,23821.0,99,47,5,3,0.9271523178807948,0.0,0.0,1,0.1235045182639684,0.4199243379571248,GROCERY,12,94,393,0.0121212121212121,709,0,55-64,U,15-24K,Unknown,Single Male,1,None/Unknown,1,0.0,5.0238805208462765,7.698355795690795,2.7468972666008784,0.2387356460740459,5.89713567374443,0.0,2,Occasional Shoppers
1403,29,149,3647.88,24.482416107382555,128,546,0.2728937728937728,3116.308724832215,21110.0,39,60,48,5,0.9664429530201344,0.0,0.0,1,0.0946571099551284,0.2438650306748466,KIOSK-GAS,16,123,359,0.0331125827814569,683,0,,,,,,,,0,3.4011973816621555,5.010635294096256,8.202175550173585,3.2379886498891155,0.241292869819887,8.044725320365451,0.0,2,Occasional Shoppers
1404,7,33,1011.11,30.639696969696967,29,560,0.0589285714285714,15.636363636363637,68.0,2,12,19,4,0.8484848484848485,0.0,0.0,0,0.1402564495008758,0.2083333333333333,GROCERY,10,96,354,0.1136363636363636,704,0,,,,,,,,0,2.079441541679836,3.5263605246161616,6.91979253959264,3.4544125654103834,0.0572576152685305,2.8115908800430502,0.0,1,Churn Risk
1405,3,44,1767.31,40.16613636363636,41,553,0.0795660036166365,208.1136363636364,8505.0,4,25,15,7,0.4318181818181818,0.0,0.0,1,0.1453641599489339,0.3245967741935484,GROCERY,14,136,424,0.1272727272727272,699,0,,,,,,,,0,1.3862943611198906,3.80666248977032,7.477779567193955,3.717615985461963,0.0765591118702672,5.3428778188641,0.0,2,Occasional Shoppers
1406,6,95,3075.36,32.37221052631579,79,545,0.1743119266055046,1520.8947368421052,30056.519999999997,22,28,44,6,0.8631578947368421,0.0,0.0,1,0.1368379690701395,0.2367399741267787,GROCERY,14,148,613,0.0517241379310344,710,0,,,,,,,,0,1.9459101490553128,4.564348191467836,8.031502358887993,3.507723533491576,0.1606823816904734,7.327711374953747,0.0,2,Occasional Shoppers
1407,16,27,1098.47,40.68407407407407,24,533,0.0506566604127579,15.037037037037036,70.0,15,6,6,5,0.5185185185185185,0.0,0.0,0,0.0702042474670097,0.1207865168539325,GROCERY,13,106,289,0.0285714285714285,705,0,,,,,,,,0,2.833213344056216,3.332204510175204,7.002583524492966,3.730119139167132,0.0494153595633503,2.774900861998161,0.0,1,Churn Risk
1408,24,54,1036.77,19.199444444444445,51,532,0.1015037593984962,9.27777777777778,28.0,20,21,12,3,0.925925925925926,0.0,0.0,1,0.1218204457093487,0.2348066298342541,GROCERY,10,68,218,0.0175438596491228,691,0,,,,,,,,0,3.218875824868201,4.007333185232471,6.944829459211903,3.0056551012786765,0.0966763002353682,2.3299840671821603,0.0,2,Occasional Shoppers
1409,0,77,3757.43,48.79779220779221,75,535,0.1439252336448598,18.97402597402597,77.0,48,11,18,4,0.5064935064935064,0.0,0.0,1,0.1082825070603032,0.3247172859450727,GROCERY,11,122,617,0.1494252873563218,706,0,,,,,,,,0,0.0,4.356708826689592,8.231756595992842,3.907970649871,0.1344655356163195,2.994432728211905,0.0,2,Occasional Shoppers
1410,17,42,2354.61,56.06214285714285,35,584,0.071917808219178,1020.2142857142856,10813.0,2,27,12,4,0.6190476190476191,0.0,0.0,0,0.1827250481595251,0.3689604685212299,GROCERY,16,143,529,0.0222222222222222,694,0,,,,,,,,0,2.8903717578961645,3.7612001156935615,7.764554996264326,4.0441408995341614,0.0694493882718714,6.928747674413906,0.0,2,Occasional Shoppers
1411,178,6,131.52,21.92,5,515,0.0116504854368932,8.166666666666666,19.0,0,4,2,3,0.6666666666666666,0.0,0.0,0,0.1993181541458663,0.2564102564102564,GROCERY,7,20,38,0.0,443,1,,,,,,,,0,5.187385805840755,1.9459101490553128,4.886733577431695,3.132009891846539,0.0115831410896307,2.215573716004416,0.0,1,Churn Risk
1412,7,68,3476.25,51.12132352941177,66,612,0.1111111111111111,21.11764705882353,54.0,7,20,41,5,0.8970588235294118,3.0,0.0441176470588235,1,0.1353192696012954,0.1825192802056555,GROCERY,14,130,459,0.0519480519480519,705,0,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1,1,2.079441541679836,4.23410650459726,8.15399703048724,3.9535741458216345,0.1053605156578263,3.0963757993336785,0.0431721718652087,2,Occasional Shoppers
1413,7,22,310.2,14.1,21,528,0.0416666666666666,5.863636363636363,36.0,4,13,5,7,0.5,0.0,0.0,0,0.0961011713969345,0.2803738317757009,GROCERY,8,57,103,0.0,700,0,,,,,,,,0,2.079441541679836,3.1354942159291497,5.740435792304236,2.714694743820879,0.0408219945202551,1.9262373834566084,0.0,1,Churn Risk
1414,80,7,118.41,16.915714285714284,7,509,0.0137524557956778,6.571428571428571,23.0,3,0,3,1,1.0,0.0,0.0,0,0.0845767298028604,0.5,GROCERY,4,20,31,0.1764705882352941,711,0,,,,,,,,0,4.394449154672439,2.079441541679836,4.7825629495452935,2.885678220780645,0.0136587489310399,2.0243817644968085,0.0,1,Churn Risk
1415,1,20,214.77,10.7385,20,550,0.0363636363636363,634.85,12617.0,11,7,2,3,0.85,0.0,0.0,0,0.109244743063332,0.3384615384615385,PASTRY,8,33,50,0.0,703,0,,,,,,,,0,0.6931471805599453,3.044522437723423,5.374213025551294,2.462874037923426,0.0357180826020792,6.454962686466756,0.0,1,Churn Risk
1416,15,5,79.89,15.978000000000003,4,579,0.0086355785837651,3672.8,11205.0,0,2,3,4,0.4,0.0,0.0,0,0.1282191182889568,0.1666666666666666,KIOSK-GAS,5,9,12,0.1666666666666666,688,0,,,,,,,,0,2.772588722239781,1.791759469228055,4.393090207029862,2.8319183883157764,0.0085985052552318,8.208981827711964,0.0,1,Churn Risk
1417,1,64,3369.62,52.6503125,41,547,0.1170018281535649,3984.546875,29447.0,26,22,16,2,0.96875,3.0,0.046875,1,0.1829184014432694,0.4992592592592592,MISC SALES TRAN,10,96,422,0.0266666666666666,710,0,,,,,,,,0,0.6931471805599453,4.174387269895637,8.122851982685978,3.982487293850051,0.1106481567496141,8.290429815183835,0.0458095360312942,2,Occasional Shoppers
1418,3,67,2431.7,36.29402985074626,66,570,0.1175438596491228,167.16417910447765,10370.0,2,17,48,3,0.6119402985074627,0.0,0.0,1,0.1122914613222356,0.2642559109874826,GROCERY,11,133,514,0.0384615384615384,707,0,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1,1,1.3862943611198906,4.219507705176107,7.796757030618621,3.6188332562184384,0.1111332947435675,5.1249407587732,0.0,2,Occasional Shoppers
1419,0,477,6751.0,14.153039832285115,347,553,0.8625678119349005,144.23899371069183,17091.0,132,289,56,5,0.4737945492662473,8.0,0.0167714884696016,1,0.2270897542166026,0.3162460567823343,GROCERY,17,167,1165,0.1297709923664122,711,0,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown,1,0.0,6.169610732491456,8.817594036275793,2.718201160823778,0.6219560797013466,4.978380618063663,0.0166324000491419,0,Premium Loyalists
1420,12,75,3802.67,50.70226666666667,67,574,0.1306620209059233,315.6533333333333,18035.0,10,18,44,6,0.4666666666666667,0.0,0.0,1,0.1859730318125284,0.3017241379310345,GROCERY,14,136,908,0.1392405063291139,654,0,,,,,,,,0,2.5649493574615367,4.330733340286331,8.24372166911357,3.9455016232354616,0.1228033203845235,5.757807589776867,0.0,2,Occasional Shoppers
1421,4,193,4741.24,24.5660103626943,171,607,0.3179571663920922,2684.316062176166,29427.0,14,98,81,5,0.5129533678756477,14.0,0.0725388601036269,1,0.1848399248323255,0.3078930202217873,GROCERY,14,126,666,0.1146788990825688,711,0,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.6094379124341005,5.267858159063328,8.464264876900934,3.241263749076824,0.276082936608429,7.895553714047303,0.0700286043604835,3,High-Value Deal Seekers
1422,8,7,306.67,43.81,7,574,0.0121951219512195,19.571428571428573,49.0,1,2,4,5,0.2857142857142857,0.0,0.0,0,0.2020659329222282,0.3557692307692308,GROCERY,9,44,104,0.0,707,0,,,,,,,,0,2.19722457733622,2.079441541679836,5.729027780012239,3.802431328798052,0.0121213605323448,3.0239031505206877,0.0,1,Churn Risk
1423,9,177,1545.39,8.731016949152542,141,512,0.345703125,275.3050847457627,9907.0,107,15,27,3,0.9491525423728814,2.0,0.0112994350282485,1,0.1181747114106214,0.3706896551724138,GROCERY,9,78,203,0.0317460317460317,698,0,45-54,U,15-24K,Unknown,Single Male,1,None/Unknown,1,2.302585092994046,5.181783550292085,7.343678461241034,2.275318407607171,0.2969166459741508,5.621505634748683,0.0112360732669258,2,Occasional Shoppers
1424,2,50,499.04,9.9808,49,502,0.099601593625498,5.38,22.0,19,24,7,4,0.9,0.0,0.0,1,0.1789404409345179,0.3122362869198312,GROCERY,11,84,180,0.0350877192982456,651,0,,,,,,,,0,1.0986122886681098,3.9318256327243257,6.214688095222362,2.396148293172233,0.0949479265853661,1.8531680973566984,0.0,2,Occasional Shoppers
1425,0,107,3334.93,31.167570093457947,86,514,0.2081712062256809,14.85981308411215,91.0,22,25,60,3,0.9065420560747663,0.0,0.0,1,0.2477646750996986,0.2123287671232876,GROCERY,13,146,671,0.1297709923664122,709,0,19-24,B,50-74K,Unknown,2 Adults Kids,3,1,1,0.0,4.68213122712422,8.112506780045058,3.4709588050894147,0.1891078164783136,2.76378843077232,0.0,2,Occasional Shoppers
1426,13,59,2041.49,34.601525423728816,56,614,0.0960912052117263,493.8474576271187,15124.0,9,19,31,6,0.847457627118644,0.0,0.0,1,0.1313510822529242,0.2180094786729857,GROCERY,10,117,411,0.0307692307692307,701,0,,,,,,,,0,2.6390573296152584,4.0943445622221,7.621924930761341,3.57238848592114,0.0917504014975853,6.204249548665803,0.0,2,Occasional Shoppers
1427,8,47,1552.45,33.030851063829786,42,569,0.0826010544815465,17.829787234042552,98.0,10,19,17,9,0.4893617021276595,0.0,0.0,0,0.1888425023643194,0.2931547619047619,GROCERY,12,133,544,0.144578313253012,706,0,,,,,,,,0,2.19722457733622,3.871201010907891,7.348233542927307,3.52726749742224,0.0793665294071888,2.935440043297871,0.0,2,Occasional Shoppers
1428,0,137,4151.87,30.305620437956204,109,528,0.2594696969696969,1705.7226277372265,18012.0,24,74,39,10,0.708029197080292,1.0,0.0072992700729927,1,0.1762293455659434,0.4191019244476122,GROCERY,15,166,963,0.0609756097560975,702,0,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1,0.0,4.927253685157205,8.331554940468047,3.4437976481338017,0.2306907569495926,7.442330218517655,0.0072727593290797,0,Premium Loyalists
1429,3,70,664.52,9.493142857142857,66,506,0.1383399209486166,6.185714285714286,43.0,24,33,13,2,0.9714285714285714,1.0,0.0142857142857142,1,0.3217591883809466,0.5057915057915058,GROCERY,5,42,137,0.0963855421686747,710,0,45-54,B,35-49K,Renter,Single Female,1,None/Unknown,1,1.3862943611198906,4.262679877041316,6.5005686899756325,2.35072198260162,0.1295709914084256,1.9720949280503803,0.0141846349919564,2,Occasional Shoppers
1430,0,297,17881.73,60.20784511784512,201,545,0.544954128440367,5180.26936026936,20344.0,56,180,61,3,0.531986531986532,1.0,0.0033670033670033,1,0.1044385102263427,0.3531310522918011,GROCERY,16,184,1680,0.0843023255813953,711,0,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,1,0.0,5.697093486505405,9.791590721636162,4.114275369502959,0.4349942195790826,8.552805355478672,0.0033613477027048,0,Premium Loyalists
1431,1,132,2363.97,17.908863636363638,106,515,0.2563106796116505,69.95454545454545,8380.0,23,58,47,5,0.6742424242424242,0.0,0.0,1,0.1026567618555957,0.2060957910014513,GROCERY,12,126,375,0.0064516129032258,710,0,,,,,,,,0,0.6931471805599453,4.890349128221754,7.768520615856149,2.939630787599947,0.2281793938371644,4.262039467157116,0.0,2,Occasional Shoppers
1432,22,7,265.45,37.92142857142858,7,611,0.011456628477905,19.571428571428573,43.0,1,4,2,4,0.5714285714285714,0.0,0.0,0,0.2806038104013659,0.2413793103448276,GROCERY,10,67,109,0.1111111111111111,711,0,,,,,,,,0,3.1354942159291497,2.079441541679836,5.585186608742792,3.661544961973794,0.0113914982860954,3.0239031505206877,0.0,1,Churn Risk
1433,38,2,26.36,13.18,2,574,0.0034843205574912,5.0,6.0,0,1,1,1,1.0,0.0,0.0,0,0.1455429497568881,0.3,GROCERY,4,9,10,0.0,687,0,,,,,,,,0,3.6635616461296463,1.0986122886681098,3.3090820927543496,2.651832521103981,0.0034782643763248,1.791759469228055,0.0,1,Churn Risk
1434,5,197,3574.1,18.14263959390863,169,517,0.3810444874274661,8.553299492385786,42.0,63,42,88,5,0.6903553299492385,0.0,0.0,1,0.1381937780006847,0.2555932203389831,GROCERY,14,163,968,0.0227272727272727,709,0,,,,,,,,0,1.791759469228055,5.288267030694535,8.18174842676487,2.9519182863337114,0.3228400878311552,2.2568865914073366,0.0,0,Premium Loyalists
1435,1,13,511.78,39.3676923076923,11,580,0.0224137931034482,16.46153846153846,65.0,5,5,3,3,0.8461538461538461,0.0,0.0,0,0.1946433348545171,0.3093525179856115,GROCERY,9,59,132,0.1538461538461538,620,1,,,,,,,,0,0.6931471805599453,2.6390573296152584,6.239846903285817,3.6980297696860496,0.0221662954572604,2.8600006600198657,0.0,1,Churn Risk
1436,25,8,134.89,16.861250000000002,7,517,0.0154738878143133,7.25,17.0,4,2,2,4,0.5,0.0,0.0,0,0.1981810616417998,0.1923076923076923,GROCERY,6,31,46,0.0,596,1,,,,,,,,0,3.258096538021482,2.19722457733622,4.911845734932406,2.882633561801043,0.0153553880831946,2.110213200346589,0.0,1,Churn Risk
1437,6,94,4352.04,46.298297872340434,85,601,0.1564059900166389,37.255319148936174,1172.0,15,26,53,13,0.6595744680851063,6.0,0.0638297872340425,1,0.2162158268198681,0.3013765978367748,GROCERY,15,156,1184,0.1414141414141414,690,0,25-34,A,15-24K,Homeowner,1 Adult Kids,3,1,1,1.9459101490553128,4.553876891600541,8.37862973057509,3.856474309064769,0.1453169110295845,3.644282613321507,0.0618754037180874,3,High-Value Deal Seekers
1438,46,37,1796.58,48.55621621621621,31,611,0.0605564648117839,16.972972972972972,55.0,10,21,6,4,0.5135135135135135,0.0,0.0,1,0.0873077157546077,0.15625,GROCERY,13,129,377,0.048780487804878,705,0,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown,1,3.8501476017100575,3.6375861597263857,7.49419659486352,3.903107706312346,0.0587937371806793,2.888869128011629,0.0,2,Occasional Shoppers
1439,91,29,482.14,16.62551724137931,23,532,0.0545112781954887,332.6896551724138,9438.0,0,18,11,6,0.2758620689655172,0.0,0.0,0,0.1905513397354106,0.4819277108433735,GROCERY,9,62,141,0.2727272727272727,659,0,,,,,,,,0,4.5217885770490405,3.4011973816621555,6.18030646672517,2.86934769529633,0.0530774161810519,5.810211384894468,0.0,1,Churn Risk
1440,0,88,2040.43,23.186704545454543,77,525,0.1676190476190476,1624.6704545454545,16553.0,17,29,40,5,0.5795454545454546,0.0,0.0,1,0.1907904390623079,0.3929098966026588,GROCERY,12,128,468,0.1,711,0,,,,,,,,0,0.0,4.48863636973214,7.621405821658418,3.18580308323958,0.1549666733445876,7.393675597085643,0.0,2,Occasional Shoppers
1441,73,12,302.19,25.1825,12,601,0.0199667221297836,8.5,18.0,3,5,4,4,0.75,0.0,0.0,0,0.143743624617477,0.2444444444444444,GROCERY,7,48,73,0.0,634,0,,,,,,,,0,4.30406509320417,2.5649493574615367,5.714359671693971,3.265091248665164,0.0197700014010038,2.2512917986064958,0.0,1,Churn Risk
1442,101,26,260.3,10.011538461538464,16,565,0.0460176991150442,6.6923076923076925,26.0,8,9,9,5,0.5,0.0,0.0,0,0.2140225859049459,0.3933333333333333,GROCERY,6,53,119,0.0344827586206896,689,0,,,,,,,,0,4.624972813284271,3.295836866004329,5.565669172526567,2.398943674082588,0.0449902862596572,2.0402208285265546,0.0,1,Churn Risk
1443,12,165,1963.8,11.901818181818182,138,537,0.3072625698324022,71.32121212121213,11028.0,76,46,43,2,0.993939393939394,0.0,0.0,1,0.0732377217447935,0.1875,GROCERY,13,82,224,0.0109890109890109,710,0,35-44,U,150-174K,Unknown,2 Adults No Kids,2,None/Unknown,1,2.5649493574615367,5.111987788356544,7.583145737952823,2.557368245762899,0.2679353095169464,4.281117476469075,0.0,2,Occasional Shoppers
1444,3,23,323.99,14.086521739130438,19,581,0.0395869191049913,5.869565217391305,35.0,5,9,9,1,1.0,0.0,0.0,0,0.0973448861895076,0.1854838709677419,GROCERY,9,52,102,0.0,618,1,,,,,,,,0,1.3862943611198906,3.1780538303479458,5.783794412625586,2.7138017451586465,0.0388234410829037,1.9271008170978168,0.0,1,Churn Risk
1445,2,149,4121.1,27.65838926174497,132,539,0.2764378478664193,10.812080536912752,60.0,32,80,37,9,0.8657718120805369,1.0,0.0067114093959731,1,0.1519846904129884,0.2112259970457902,GROCERY,16,157,786,0.0617977528089887,708,0,35-44,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.0986122886681098,5.010635294096256,8.324118021224061,3.355446219206733,0.2440732670243464,2.4691227820867385,0.0066889881507966,0,Premium Loyalists
1446,33,39,1865.49,47.83307692307692,36,504,0.0773809523809523,800.6666666666666,17871.0,1,26,12,8,0.3076923076923077,0.0,0.0,1,0.1788927427022078,0.1304347826086956,GROCERY,13,113,389,0.1590909090909091,703,0,,,,,,,,0,3.5263605246161616,3.688879454113936,7.53181494071907,3.8884078890532527,0.0745330518625668,6.686692893871752,0.0,2,Occasional Shoppers
1447,4,34,453.77,13.346176470588237,31,585,0.0581196581196581,220.76470588235293,7308.0,5,9,18,4,0.5294117647058824,0.0,0.0,1,0.1138689267301984,0.2014925373134328,DRUG GM,9,57,118,0.025,706,0,,,,,,,,0,1.6094379124341005,3.555348061489413,6.119791796640037,2.663483458659412,0.0564934254527396,5.401616936385841,0.0,1,Churn Risk
1448,89,79,1859.22,23.53443037974684,73,520,0.1519230769230769,55.08860759493671,3705.0,15,36,28,1,1.0,0.0,0.0,1,0.0772872775999404,0.3841269841269841,GROCERY,8,50,135,0.025,651,0,,,,,,,,0,4.499809670330265,4.382026634673881,7.528450039282663,3.200077452632733,0.1414327865399763,4.026932718732468,0.0,2,Occasional Shoppers
1449,7,38,405.04,10.658947368421051,35,515,0.0737864077669902,622.7368421052631,12495.0,8,16,14,3,0.7105263157894737,0.0,0.0,0,0.1259387138541217,0.5231788079470199,GROCERY,9,55,119,0.0512820512820512,625,0,,,,,,,,0,2.079441541679836,3.6635616461296463,6.00645167691623,2.456073899696266,0.0711911008585986,6.435728552022008,0.0,1,Churn Risk
1450,9,82,1512.86,18.449512195121955,55,530,0.1547169811320754,853.560975609756,10249.0,15,11,56,5,0.5121951219512195,0.0,0.0,0,0.1687308372803499,0.4658823529411764,GROCERY,16,111,320,0.0555555555555555,686,0,,,,,,,,0,2.302585092994046,4.418840607796598,7.322417959444343,2.967821989807632,0.1438552759661585,6.750587858242367,0.0,2,Occasional Shoppers
1451,1,217,5629.56,25.94267281105991,174,507,0.4280078895463511,2014.069124423963,19147.0,121,62,34,15,0.6497695852534562,12.0,0.0552995391705069,1,0.1974727682510809,0.3478552278820375,GROCERY,14,165,976,0.0884615384615384,710,0,45-54,A,125-149K,Homeowner,1 Adult Kids,5+,3+,1,0.6931471805599453,5.384495062789089,8.635964183327529,3.293711379537498,0.3562803887945332,7.608408778717426,0.0538246500137801,0,Premium Loyalists
1452,1,340,1697.81,4.993558823529412,242,567,0.599647266313933,102.51470588235294,7357.0,144,118,78,13,0.6941176470588235,0.0,0.0,1,0.1120240585774058,0.5041666666666667,GROCERY,13,99,354,0.0026737967914438,699,0,45-54,A,25-34K,Unknown,2 Adults Kids,3,1,1,0.6931471805599453,5.831882477283517,7.437683284929914,1.7906853631708572,0.4697831463873845,4.639713688432025,0.0,0,Premium Loyalists
1453,0,606,17408.73,28.727277227722773,342,524,1.1564885496183206,133.54455445544554,13763.0,42,203,358,4,0.933993399339934,21.0,0.0346534653465346,1,0.1138818674075107,0.1558052434456928,GROCERY,20,227,2632,0.0459921156373193,710,0,45-54,A,125-149K,Homeowner,2 Adults Kids,3,1,1,0.0,6.408528791059498,9.764784524313432,3.3920650494901574,0.7684812273853441,4.901895404079238,0.0340665545636062,0,Premium Loyalists
1454,0,120,3752.8,31.273333333333333,104,531,0.2259887005649717,1637.525,13095.0,45,69,6,4,0.3333333333333333,0.0,0.0,1,0.1502523565733849,0.2423945044160942,GROCERY,14,135,522,0.0454545454545454,711,0,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,0.0,4.795790545596741,8.230523939222149,3.4742412958434388,0.2037476209666304,7.401551725880266,0.0,0,Premium Loyalists
1455,361,14,820.18,58.58428571428571,12,603,0.0232172470978441,5066.428571428572,12734.0,4,3,7,1,1.0,0.0,0.0,0,0.1397585559506204,0.2327586206896551,GROCERY,12,93,201,0.1428571428571428,260,1,,,,,,,,0,5.891644211825772,2.70805020110221,6.71074233024518,4.087391876794248,0.0229518271782023,8.530588782800779,0.0,1,Churn Risk
1456,76,66,1494.12,22.638181818181817,63,495,0.1333333333333333,11.181818181818182,120.0,15,45,6,2,0.9848484848484848,0.0,0.0,1,0.1548186739525175,0.3401015228426396,GROCERY,11,118,408,0.072463768115942,685,0,,,,,,,,0,4.343805421853684,4.204692619390966,7.309961750162047,3.162863278335652,0.125163142954006,2.499944527152541,0.0,2,Occasional Shoppers
1457,11,26,1763.23,67.81653846153846,22,572,0.0454545454545454,36.15384615384615,138.0,10,13,3,3,0.8461538461538461,0.0,0.0,0,0.1812715335110186,0.3549107142857143,GROCERY,8,84,284,0.0256410256410256,692,0,,,,,,,,0,2.4849066497880004,3.295836866004329,7.475469613554816,4.2314441006669306,0.0444517625708338,3.615067296191036,0.0,1,Churn Risk
1458,7,103,2692.14,26.13728155339806,95,529,0.1947069943289225,1374.73786407767,10971.0,19,65,19,13,0.3300970873786408,1.0,0.0097087378640776,1,0.1899342833758606,0.3152827918170878,GROCERY,17,144,577,0.0476190476190476,705,0,,,,,,,,0,2.079441541679836,4.6443908991413725,7.89846307809235,3.300908485550568,0.177900962288558,7.226745494587255,0.0096619109117368,0,Premium Loyalists
1459,5,63,3627.18,57.57428571428572,56,554,0.1137184115523465,21.476190476190474,113.0,12,33,18,2,0.984126984126984,0.0,0.0,1,0.1239245844463874,0.1454183266932271,GROCERY,12,128,664,0.0253164556962025,702,0,,,,,,,,0,1.791759469228055,4.158883083359672,8.196486424116747,4.070295789941116,0.107704337158104,3.1124565478621324,0.0,2,Occasional Shoppers
1460,27,54,2388.06,44.22333333333333,50,552,0.0978260869565217,1151.3148148148148,15922.0,16,16,22,3,0.9629629629629628,1.0,0.0185185185185185,1,0.1350899114467322,0.1924119241192411,GROCERY,13,141,545,0.0526315789473684,652,0,,,,,,,,0,3.332204510175204,4.007333185232471,7.778655262121355,3.8116131778291074,0.0933319397922191,7.049528080671518,0.0183491386681965,2,Occasional Shoppers
1461,3,259,5963.6,23.025482625482628,196,591,0.4382402707275803,1473.988416988417,13163.0,66,80,113,10,0.6177606177606177,0.0,0.0,1,0.1331838154389096,0.365079365079365,GROCERY,16,167,803,0.0310344827586206,709,0,35-44,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1.3862943611198906,5.560681631015528,8.693597274446155,3.179115043124206,0.3634203320782639,7.296405415853878,0.0,0,Premium Loyalists
1462,6,102,3827.2,37.52156862745098,97,532,0.1917293233082706,315.84313725490193,10522.0,5,22,75,5,0.9607843137254902,1.0,0.0098039215686274,1,0.159715894744931,0.0852564102564102,GROCERY,18,151,810,0.0666666666666666,704,0,25-34,A,50-74K,Renter,2 Adults No Kids,2,None/Unknown,1,1.9459101490553128,4.634728988229636,8.25014999781201,3.651218308516444,0.1754054650955815,5.758406816247922,0.0097561749453646,0,Premium Loyalists
1463,9,130,3145.41,24.195461538461537,111,593,0.2192242833052276,2693.423076923077,13435.0,18,50,62,15,0.4076923076923077,1.0,0.0076923076923076,1,0.1875495607656961,0.4179292929292929,GROCERY,14,131,477,0.0503597122302158,707,0,,,,,,,,0,2.302585092994046,4.875197323201151,8.054017399347993,3.226663880617745,0.1982148231610392,7.89893938878385,0.0076628727455691,0,Premium Loyalists
1464,42,70,2257.5,32.25,65,533,0.1313320825515947,304.35714285714283,15984.0,15,37,18,7,0.3571428571428571,0.0,0.0,1,0.244409635408822,0.3679906542056075,GROCERY,13,114,558,0.0657894736842105,676,0,,,,,,,,0,3.7612001156935615,4.262679877041316,7.722456155094659,3.504054767101864,0.1233957725613409,5.7214820517556015,0.0,2,Occasional Shoppers
1465,14,51,923.38,18.105490196078435,48,597,0.0854271356783919,516.6078431372549,16622.0,24,16,11,6,0.8823529411764706,0.0,0.0,0,0.1312635243202559,0.1904761904761904,GROCERY,12,99,246,0.0357142857142857,704,0,,,,,,,,0,2.70805020110221,3.951243718581428,6.829123242510611,2.949975738569097,0.0819735829596726,6.249217895964574,0.0,1,Churn Risk
1466,37,35,1007.54,28.78685714285714,32,616,0.0568181818181818,1116.0857142857142,10222.0,14,5,15,7,0.2857142857142857,0.0,0.0,0,0.1130107138769797,0.2723404255319149,GROCERY,11,82,193,0.0,700,0,,,,,,,,0,3.6375861597263857,3.58351893845611,6.916259019473358,3.394067260752016,0.0552626786750494,7.018478532280651,0.0,1,Churn Risk
1467,0,693,2224.22,3.2095526695526697,292,611,1.1342062193126023,95.58152958152958,20767.0,107,309,268,4,0.974025974025974,0.0,0.0,1,0.1602407273166606,0.0832072617246596,GROCERY,13,85,342,0.0143712574850299,711,0,35-44,A,50-74K,Probable Owner,2 Adults Kids,4,2,1,0.0,6.542471960506805,7.707611066116885,1.4373563877858822,0.7580947833150029,4.570387517776286,0.0,0,Premium Loyalists
1468,53,78,4131.7300000000005,52.97089743589744,75,578,0.1349480968858131,2382.6794871794878,22642.0,18,52,8,9,0.7692307692307693,0.0,0.0,1,0.1047269260354709,0.2773662551440329,GROCERY,16,151,649,0.0617283950617283,568,1,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,3.9889840465642745,4.3694478524670215,8.326693484528755,3.988444964913599,0.1265869202717116,7.776400575849736,0.0,2,Occasional Shoppers
1469,71,44,1160.0,26.363636363636363,39,598,0.0735785953177257,13.863636363636363,83.0,4,9,31,3,0.9318181818181818,0.0,0.0,0,0.1509730873107072,0.4890350877192982,GROCERY,9,91,342,0.1136363636363636,550,1,,,,,,,,0,4.276666119016055,3.80666248977032,7.057036981697891,3.309214991950505,0.0709975497393294,2.6989177175389374,0.0,1,Churn Risk
